0633,1,1,404
063300,1,1,405
0633edt,1,1,406
0635,1,1,407
0636,2,2,408
063600,1,1,410
0636est,1,1,411
063700,1,1,412
0637est,1,1,413
0638,1,1,414
064000,1,1,415
0640edt,1,1,416
064200,1,1,417
0642est,1,1,418
0645,1,1,419
064800,1,1,420
0648est,1,1,421
0655,1,1,422
0658,1,1,423
0663,1,1,424
0665,1,1,425
0673,1,1,426
0675,1,1,427
0685,1,1,428
0686,1,1,429
06876,1,1,430
0689,1,1,431
0691,1,1,432
0694,1,1,433
0698,1,1,434
07,47,18,435
0700,1,1,453
0702,1,1,454
0708,1,1,455
0709,1,1,456
0711,2,2,457
0712,2,2,459
0715,1,1,461
0718,1,1,462
0719,1,1,463
0720,1,1,464
0724,1,1,465
0730,1,1,466
0733,1,1,467
0737,1,1,468
0739,1,1,469
0741,2,2,470
0742,1,1,472
0745,2,2,473
0756,2,2,475
0757,1,1,477
0758,1,1,478
0765,1,1,479
0770,1,1,480
0774,1,1,481
0777,2,2,482
0779,1,1,484
0780,1,1,485
0793,2,2,486
0796,2,2,488
0798,1,1,490
0799,1,1,491
08,19,8,492
0800,1,1,500
0804,1,1,501
0810,1,1,502
0813,1,1,503
0817,1,1,504
0819,2,2,505
0824,1,1,507
0826,1,1,508
083000,1,1,509
0830est,1,1,510
083400,2,2,511
0834est,2,2,513
083600,1,1,515
0836est,1,1,516
0837,1,1,517
0838,1,1,518
084400,2,2,519
0844est,2,2,521
084500,1,1,523
0845est,1,1,524
084600,1,1,525
0846est,1,1,526
0847,1,1,527
084700,1,1,528
0847est,1,1,529
084800,1,1,530
0848est,1,1,531
0851,1,1,532
085100,1,1,533
0851est,1,1,534
085200,2,2,535
0852edt,1,1,537
0852est,1,1,538
0853,1,1,539
0855,1,1,540
085500,1,1,541
0855edt,1,1,542
0857,1,1,543
085800,2,2,544
0858est,2,2,546
0859,1,1,548
0863,1,1,549
0877,1,1,550
0880,1,1,551
0882,1,1,552
0887,1,1,553
0890,1,1,554
0895,1,1,555
09,9,3,556
0902,1,1,559
090400,1,1,560
0904est,1,1,561
090500,1,1,562
0905est,1,1,563
090800,2,2,564
0908edt,1,1,566
0908est,1,1,567
0910,1,1,568
091000,1,1,569
0910est,1,1,570
091200,1,1,571
0912edt,1,1,572
0913,2,2,573
091400,1,1,575
0914est,1,1,576
091500,1,1,577
0915edt,1,1,578
091600,1,1,579
0916est,1,1,580
091800,2,2,581
0918est,2,2,583
0919,1,1,585
091900,1,1,586
0919est,1,1,587
092,1,1,588
0920,2,2,589
092000,2,2,591
0920edt,1,1,593
0920est,1,1,594
092100,1,1,595
0921est,1,1,596
092200,2,2,597
0922edt,1,1,599
0922est,1,1,600
092300,1,1,601
0923est,1,1,602
092400,1,1,603
0924edt,1,1,604
0930,1,1,605
093400,3,3,606
0934est,3,3,609
0938,2,2,612
094400,1,1,614
0944est,1,1,615
095800,1,1,616
0958edt,1,1,617
095900,1,1,618
0959est,1,1,619
0973,2,2,620
0988,1,1,622
0998,1,1,623
10,518,196,624
100,30,27,820
1000,6,5,847
10000,11,11,852
100000,15,13,863
10021998,1,1,876
10025,1,1,877
10031998,14,14,878
10041998,8,8,892
10051998,3,3,900
10061998,2,2,903
10081998,1,1,905
101,1,1,906
10101998,1,1,907
10121998,1,1,908
10141998,3,3,909
10161998,1,1,912
101700,1,1,913
10171998,4,4,914
1017est,1,1,918
10181998,2,2,919
1019,1,1,921
102,6,6,922
10201998,1,1,928
1021,1,1,929
10211998,2,2,930
10221998,1,1,932
10231998,3,3,933
10241998,4,4,936
10251998,8,8,940
10261998,3,3,948
10271998,2,2,951
10281998,2,2,953
102900,1,1,955
10291998,2,2,956
1029edt,1,1,958
103,7,7,959
1030,2,2,966
10301998,4,4,968
10311998,4,4,972
1034,1,1,976
1034edt,1,1,977
1035,1,1,978
1036,26,26,979
10375,1,1,1005
1038,1,1,1006
1038est,1,1,1007
1039,1,1,1008
1039est,1,1,1009
104,5,5,1010
1045,2,2,1015
1046,1,1,1017
1047,1,1,1018
105,2,2,1019
106,4,4,1021
1061,1,1,1025
1064,1,1,1026
1066,1,1,1027
1081,1,1,1028
109,2,2,1029
1093,1,1,1031
1097,1,1,1032
10th,7,5,1033
10thld,2,2,1038
11,267,130,1040
110,4,4,1170
1100,4,4,1174
11011998,3,3,1178
1102,1,1,1181
11021998,1,1,1182
11031998,1,1,1183
11041998,7,7,1184
11051998,3,3,1191
11061998,7,7,1194
11071998,5,5,1201
1109,3,3,1206
1109edt,1,1,1209
111,14,10,1210
11101998,2,2,1220
11111998,1,1,1222
11121998,2,2,1223
11131998,3,3,1225
111400,1,1,1228
11141998,1,1,1229
1114est,1,1,1230
11151998,1,1,1231
1116,1,1,1232
11161998,1,1,1233
11171998,3,3,1234
111900,1,1,1237
11191998,1,1,1238
1119est,1,1,1239
112,2,2,1240
1120,2,2,1242
11201998,1,1,1244
1121,2,2,1245
112100,2,2,1247
1121est,2,2,1249
1122,1,1,1251
112200,1,1,1252
11221998,3,3,1253
1122edt,1,1,1256
1122est,1,1,1257
1123,1,1,1258
11231998,6,6,1259
1123edt,1,1,1265
11241998,3,3,1266
11251998,7,7,1269
11261998,3,3,1276
11291998,3,3,1279
113,1,1,1282
11301998,2,2,1283
113500,1,1,1285
1135edt,1,1,1286
113700,2,2,1287
1137est,2,2,1289
1138,1,1,1291
114,1,1,1292
1143,2,2,1293
1143edt,1,1,1295
114500,2,2,1296
1145edt,1,1,1298
1145est,1,1,1299
114700,1,1,1300
1147est,1,1,1301
1148,1,1,1302
114800,1,1,1303
1148est,1,1,1304
115400,1,1,1305
1154est,1,1,1306
115500,1,1,1307
1155edt,1,1,1308
115700,1,1,1309
1157est,1,1,1310
115800,1,1,1311
1158est,1,1,1312
115900,1,1,1313
1159est,1,1,1314
1163,1,1,1315
1165,1,1,1316
11851,1,1,1317
11th,1,1,1318
12,142,73,1319
120,3,3,1392
1200,6,5,1395
12000,1,1,1400
1201,3,3,1401
120100,1,1,1404
1201edt,1,1,1405
120200,1,1,1406
12021998,4,4,1407
1202est,1,1,1411
1203,1,1,1412
12031998,4,4,1413
1203est,1,1,1417
12041998,1,1,1418
12051998,3,3,1419
120600,1,1,1422
12061998,4,4,1423
1206est,1,1,1427
12081998,4,4,1428
1210,1,1,1432
1210edt,1,1,1433
121100,1,1,1434
1211est,1,1,1435
1212,1,1,1436
121500,2,2,1437
1215edt,2,2,1439
12161998,1,1,1441
1218,1,1,1442
121800,1,1,1443
1218est,1,1,1444
1219,2,2,1445
122000,1,1,1447
12201998,1,1,1448
1220edt,1,1,1449
122100,1,1,1450
1221edt,1,1,1451
122500,1,1,1452
1225est,1,1,1453
12291998,2,2,1454
1230,1,1,1456
123000,1,1,1457
12301998,2,2,1458
1230edt,1,1,1460
123100,1,1,1461
12311998,1,1,1462
1231est,1,1,1463
1234,2,2,1464
123400,1,1,1466
1234edt,1,1,1467
123500,1,1,1468
1235est,1,1,1469
1236,1,1,1470
1240,1,1,1471
1240524,2,2,1472
124300,1,1,1474
1243est,1,1,1475
124800,1,1,1476
1248edt,1,1,1477
124900,1,1,1478
1249est,1,1,1479
125,1,1,1480
125400,1,1,1481
1254est,1,1,1482
1258,3,3,1483
1258edt,1,1,1486
125900,1,1,1487
1259edt,1,1,1488
127,1,1,1489
1288,1,1,1490
129,4,2,1491
12986,1,1,1493
12th,2,2,1494
13,49,37,1496
130,5,5,1533
13000,2,2,1538
130300,1,1,1540
1303edt,1,1,1541
1309,1,1,1542
1309edt,1,1,1543
131,1,1,1544
1318,1,1,1545
1318est,1,1,1546
132,1,1,1547
133,1,1,1548
134,3,3,1549
1346,2,2,1552
1346edt,2,2,1554
135,4,3,1556
13500,1,1,1559
1358,1,1,1560
1358edt,1,1,1561
1359,1,1,1562
137,1,1,1563
137000,1,1,1564
1389,1,1,1565
1393,1,1,1566
13th,6,5,1567
14,52,38,1572
140,1,1,1610
1400,1,1,1611
140200,1,1,1612
1402edt,1,1,1613
142500,1,1,1614
1425est,1,1,1615
142600,1,1,1616
1426est,1,1,1617
142700,1,1,1618
1427est,1,1,1619
143,1,1,1620
1430,2,1,1621
143000,1,1,1622
1430est,1,1,1623
145100,1,1,1624
1451est,1,1,1625
1461,1,1,1626
14th,1,1,1627
15,64,46,1628
150,16,15,1674
1500,3,3,1689
15000,5,4,1692
150000,3,3,1696
1500edt,1,1,1699
150200,1,1,1700
1502est,1,1,1701
150300,1,1,1702
1503est,1,1,1703
150400,1,1,1704
1504est,1,1,1705
151,1,1,1706
151100,1,1,1707
1511est,1,1,1708
152,3,3,1709
153000,1,1,1712
1530est,1,1,1713
1534,1,1,1714
1540,1,1,1715
1540edt,1,1,1716
1541,1,1,1717
1541est,1,1,1718
1542,1,1,1719
154600,1,1,1720
1546edt,1,1,1721
154700,1,1,1722
1547edt,1,1,1723
154900,1,1,1724
1549est,1,1,1725
155,3,3,1726
155000,2,2,1729
155400,1,1,1731
1554est,1,1,1732
156,3,2,1733
15700,1,1,1735
159,1,1,1736
15th,3,2,1737
15thld,1,1,1739
16,61,43,1740
160,3,3,1783
1600,2,2,1786
160000,2,2,1788
1600edt,1,1,1790
1601,1,1,1791
160100,1,1,1792
1601edt,1,1,1793
1601est,1,1,1794
161,2,2,1795
1610,1,1,1797
1610est,1,1,1798
162,7,6,1799
162400,1,1,1805
1624edt,1,1,1806
162500,2,2,1807
1625est,2,2,1809
163400,1,1,1811
1634edt,1,1,1812
164100,1,1,1813
1641est,1,1,1814
1646,1,1,1815
1646est,1,1,1816
1647,1,1,1817
1647edt,1,1,1818
164900,1,1,1819
1649est,1,1,1820
165800,1,1,1821
1658edt,1,1,1822
165900,1,1,1823
1659est,1,1,1824
1667,1,1,1825
167,5,5,1826
168,1,1,1831
1682882,2,2,1832
17,78,53,1834
170,1,1,1887
17000,1,1,1888
170300,1,1,1889
1703est,1,1,1890
170900,1,1,1891
1709est,1,1,1892
171600,1,1,1893
1716est,1,1,1894
1722,1,1,1895
1722edt,1,1,1896
1724,1,1,1897
173,2,2,1898
1735edt,1,1,1900
174,1,1,1901
1741,1,1,1902
1741edt,1,1,1903
1742edt,1,1,1904
174400,1,1,1905
1744edt,1,1,1906
1749,2,2,1907
1749edt,1,1,1909
1749est,1,1,1910
1750,2,2,1911
1750edt,1,1,1913
175100,1,1,1914
1751edt,1,1,1915
1752,2,2,1916
1752edt,1,1,1918
1752est,1,1,1919
1755,1,1,1920
175500,1,1,1921
1755edt,1,1,1922
1757,1,1,1923
175700,1,1,1924
1757edt,2,2,1925
176,4,4,1927
177,2,2,1931
17th,4,4,1933
18,77,52,1937
180,2,2,1989
1800,1,1,1991
18000,1,1,1992
180000,1,1,1993
1801,1,1,1994
1801edt,1,1,1995
1807,1,1,1996
1807edt,2,2,1997
1808,2,2,1999
1808est,2,2,2001
1819,1,1,2003
1819est,1,1,2004
182,3,3,2005
1821,1,1,2008
1826,1,1,2009
1826est,1,1,2010
18295,1,1,2011
1830,2,2,2012
1830edt,1,1,2014
1831,1,1,2015
1831est,1,1,2016
1833,1,1,2017
1833edt,1,1,2018
1837,1,1,2019
1837est,1,1,2020
1843,1,1,2021
1843est,1,1,2022
1845,1,1,2023
1845est,1,1,2024
1849,1,1,2025
1849edt,1,1,2026
185,1,1,2027
1858,1,1,2028
1858edt,1,1,2029
1859,1,1,2030
1859edt,1,1,2031
186,1,1,2032
1865,1,1,2033
187,1,1,2034
1890,1,1,2035
18th,5,3,2036
18thld,2,2,2039
19,24,17,2041
190,2,2,2058
1900,4,4,2060
19000,2,2,2064
1902,1,1,2066
1902est,1,1,2067
1909,1,1,2068
1909est,1,1,2069
1911,1,1,2070
1913,1,1,2071
1917,1,1,2072
1917edt,1,1,2073
1918,2,2,2074
1918edt,2,2,2076
1920,3,3,2078
1920edt,2,2,2081
1921,1,1,2083
1936,1,1,2084
194,1,1,2085
1941,6,6,2086
1942,6,6,2092
1943,7,7,2098
1946,2,2,2105
1948,1,1,2107
1949,2,2,2108
1950,1,1,2110
1951,2,2,2111
1952,1,1,2113
1952est,1,1,2114
1953,1,1,2115
1953est,1,1,2116
1960,14,13,2117
1961,1,1,2130
1964,1,1,2131
1965,1,1,2132
1966,9,6,2133
1967,1,1,2139
1968,1,1,2140
1970,6,6,2141
1972,1,1,2147
1973,13,10,2148
1974,2,2,2158
1975,8,8,2160
1976,12,9,2168
1978,9,9,2177
1979,8,8,2186
1980,17,12,2194
1981,3,3,2206
1982,2,2,2209
1983,6,6,2211
1984,16,10,2217
1986,7,7,2227
1987,2,2,2234
1988,20,18,2236
1989,13,13,2254
1990,26,18,2267
1991,19,19,2285
1992,35,23,2304
1993,26,17,2327
1994,48,36,2344
1994	,1,1,2380
1995,43,30,2381
1996,45,38,2411
1997,22,19,2449
1998,134,128,2468
1999,12,9,2596
19th,2,1,2605
19thld,1,1,2606
1st,69,35,2607
1stadd,1,1,2642
1stl,2,2,2643
1stld,49,43,2645
20,90,71,2688
200,28,25,2759
2000,20,18,2784
20000,4,4,2802
200000,1,1,2806
2001,2,2,2807
2001edt,1,1,2809
2002,1,1,2810
2002est,1,1,2811
2008,1,1,2812
2008edt,1,1,2813
2009,1,1,2814
2009est,1,1,2815
2012,1,1,2816
2012est,1,1,2817
2013,1,1,2818
2013est,1,1,2819
2018,1,1,2820
2018edt,1,1,2821
2022,1,1,2822
2022est,1,1,2823
2031,2,2,2824
2031edt,2,2,2826
2034,1,1,2828
2034edt,1,1,2829
2036,1,1,2830
2036edt,1,1,2831
2038,1,1,2832
2038edt,1,1,2833
2040,2,2,2834
2040edt,1,1,2836
2040est,1,1,2837
2043,1,1,2838
2043edt,1,1,2839
2044,1,1,2840
2044est,1,1,2841
2046,1,1,2842
2046edt,1,1,2843
2047,1,1,2844
2047edt,1,1,2845
2051,1,1,2846
2051edt,1,1,2847
2055,2,2,2848
2055est,2,2,2850
2057,1,1,2852
2057est,1,1,2853
2058,2,2,2854
2058edt,2,2,2856
209,1,1,2858
2098,1,1,2859
20th,3,2,2860
20thld,1,1,2862
21,53,33,2863
210,1,1,2896
2100,2,2,2897
21000,1,1,2899
210000,1,1,2900
2100est,1,1,2901
2101,4,4,2902
2101edt,4,4,2906
2102,1,1,2910
2102edt,1,1,2911
2105,2,2,2912
2105edt,2,2,2914
2109,1,1,2916
2109est,1,1,2917
2112,1,1,2918
2112edt,1,1,2919
2116,1,1,2920
2116est,1,1,2921
212,3,3,2922
2121,1,1,2925
2121edt,1,1,2926
2124,4,4,2927
2124edt,4,4,2931
2125,1,1,2935
2125est,1,1,2936
213,1,1,2937
2131,2,2,2938
2131edt,1,1,2940
2135,1,1,2941
2135edt,1,1,2942
2137,1,1,2943
2137edt,1,1,2944
214,3,3,2945
2147,1,1,2948
2147est,1,1,2949
2148,1,1,2950
2148edt,1,1,2951
2152,1,1,2952
2152edt,1,1,2953
2154,1,1,2954
2154edt,1,1,2955
2157,1,1,2956
2157edt,1,1,2957
217,1,1,2958
217000,1,1,2959
21st,1,1,2960
22,45,26,2961
2200,3,3,2987
220000,1,1,2990
2200edt,2,2,2991
2202,1,1,2993
2202edt,1,1,2994
221,1,1,2995
2211,1,1,2996
2211edt,1,1,2997
2223,1,1,2998
2223edt,1,1,2999
2228,1,1,3000
2228est,1,1,3001
2230,1,1,3002
22300,2,1,3003
2230edt,1,1,3004
224,1,1,3005
2243,1,1,3006
2247,1,1,3007
2247est,1,1,3008
2254,2,2,3009
2254est,2,2,3011
2257,1,1,3013
2257est,1,1,3014
228,3,3,3015
229,9,9,3018
22nd,1,1,3027
23,38,24,3028
230,2,2,3052
231,1,1,3054
2311,2,2,3055
2311edt,2,2,3057
2312,1,1,3059
2312est,1,1,3060
2314,1,1,3061
2314est,1,1,3062
2317,2,2,3063
2317edt,2,2,3065
2323,1,1,3067
2323est,1,1,3068
2333,1,1,3069
2333est,1,1,3070
235,1,1,3071
235ampadd,2,1,3072
2361,1,1,3073
238,1,1,3074
24,49,32,3075
240,1,1,3107
2412,1,1,3108
243,1,1,3109
245,1,1,3110
248,1,1,3111
25,94,53,3112
250,18,16,3165
25000,3,3,3181
250000,3,3,3184
2528,1,1,3187
2565,2,2,3188
25th,1,1,3190
26,31,21,3191
260,1,1,3212
269,1,1,3213
27,11,7,3214
270,10,10,3221
27000,1,1,3231
275,1,1,3232
28,14,10,3233
280,1,1,3243
285ampa,1,1,3244
285ampadd,1,1,3245
29,31,18,3246
294,1,1,3264
296,1,1,3265
298,1,1,3266
2nd,41,24,3267
2ndld,17,17,3291
2t,1,1,3308
2tak,1,1,3309
2take,21,16,3310
30,84,58,3326
300,21,20,3384
3000,8,8,3404
30000,3,3,3412
300000,11,11,3415
3000th,2,2,3426
31,22,13,3428
310,6,3,3441
313,2,1,3444
314,2,2,3445
315,1,1,3447
315ampadd,1,1,3448
317,2,1,3449
3197,2,2,3450
32,12,11,3452
320000,1,1,3463
326,1,1,3464
33,16,9,3465
33312,2,2,3474
337,1,1,3476
34,16,14,3477
346,23,23,3491
35,9,9,3514
3500,6,6,3523
350000,2,2,3529
350ampadd,2,1,3531
356,1,1,3532
36,8,8,3533
3600,1,1,3541
364,1,1,3542
365ampadd,2,1,3543
37,4,4,3544
370,2,2,3548
37000,9,9,3550
372,1,1,3559
374,1,1,3560
38,11,11,3561
380ampad,1,1,3572
380ampadd,1,1,3573
385,6,6,3574
38th,1,1,3580
39,6,5,3581
395,1,1,3586
396,6,6,3587
3com,18,2,3593
3nd,2,1,3595
3ndld,1,1,3596
3rd,27,16,3597
3rdld,10,10,3613
40,43,37,3623
400,28,23,3660
4000,6,6,3683
40000,4,3,3689
400000,4,4,3692
400amp,1,1,3696
400ampadd,3,2,3697
403,1,1,3699
40th,1,1,3700
41,7,7,3701
411,2,2,3708
415,1,1,3710
42,12,9,3711
4204,3,3,3720
420ampa,1,1,3723
420ampadd,1,1,3724
43,7,7,3725
430,1,1,3732
430ampadd,1,1,3733
435000,5,5,3734
438,1,1,3739
44,9,9,3740
440,1,1,3749
440ampadd,3,3,3750
447,2,2,3753
44th,1,1,3755
45,14,13,3756
4500,1,1,3769
4570,2,2,3770
46,3,3,3772
460ampad,1,1,3775
460ampadd,1,1,3776
47,20,15,3777
470,2,2,3792
48,12,12,3794
480ampadd,2,1,3806
49,7,7,3807
4rd,2,1,3814
4rdld,1,1,3815
4th,27,16,3816
4thld,10,10,3832
50,43,36,3842
500,12,11,3878
5000,10,8,3889
50000,3,3,3897
500000,3,2,3900
500ampadd,2,1,3902
50th,2,2,3903
51,12,12,3905
513,1,1,3917
52,4,4,3918
524,1,1,3922
53,1,1,3923
54,7,7,3924
5400,1,1,3931
540ampad,1,1,3932
540ampadd,1,1,3933
545ampadd,2,1,3934
55,10,10,3935
550,3,3,3945
556,3,3,3948
558,2,2,3951
55ptempel,2,2,3953
55ptemple,2,2,3955
56,10,8,3957
56000,1,1,3965
560ampadd,2,1,3966
566,2,2,3967
57,7,6,3969
570,1,1,3975
570ampad,1,1,3976
570ampadd,1,1,3977
570f,1,1,3978
58,2,1,3979
59,3,3,3980
592,1,1,3983
596,1,1,3984
5th,15,11,3985
5thld,3,3,3996
60,38,26,3999
600,13,12,4025
6000,3,3,4037
60000,3,3,4040
600000,1,1,4043
6002take,2,2,4044
603,25,25,4046
604,2,2,4071
61,3,3,4073
62,11,10,4076
620ampadd,1,1,4086
63,1,1,4087
64,6,6,4088
6435,2,2,4094
65,9,9,4096
65000,1,1,4105
650000,1,1,4106
66,2,2,4107
660ampa,1,1,4109
660ampadd,1,1,4110
663,1,1,4111
665ampadd,4,2,4112
67,3,3,4114
6700,1,1,4117
6702take,1,1,4118
6729,1,1,4119
68,1,1,4120
680ampad,1,1,4121
680ampadd,1,1,4122
69,6,6,4123
690ampadd,1,1,4129
695,1,1,4130
6th,10,6,4131
6thld,4,4,4137
70,13,12,4141
700,1,1,4153
700amp,1,1,4154
700ampadd,2,2,4155
71,2,2,4157
710,1,1,4159
712,1,1,4160
72,1,1,4161
725ampadd,1,1,4162
727,5,5,4163
73,1,1,4168
730,1,1,4169
7302t,2,2,4170
7302take,4,4,4172
74,8,6,4176
747,3,3,4182
75,9,9,4185
75000,2,2,4194
750000,2,2,4196
7502take,1,1,4198
75th,1,1,4199
76,4,4,4200
77,2,2,4204
775,1,1,4206
775ampadd,1,1,4207
78,4,4,4208
7886,1,1,4212
790500,1,1,4213
7th,3,3,4214
80,27,21,4217
800,4,4,4238
8000,6,4,4242
800000,3,3,4246
800ampadd,1,1,4249
81,4,4,4250
82,10,9,4254
827,1,1,4263
83,9,6,4264
830,3,3,4270
833,1,1,4273
8464,2,2,4274
85,6,4,4276
8500,1,1,4280
8589,1,1,4281
86,10,10,4282
8600,1,1,4292
88,1,1,4293
88000,2,2,4294
8804,1,1,4296
888,48,25,4297
8th,6,4,4322
8thld,1,1,4326
90,21,20,4327
900,2,2,4347
9000,1,1,4349
92,2,2,4350
930,2,2,4352
94,3,3,4354
940,1,1,4357
945,2,2,4358
95,9,7,4360
950ampadd,2,2,4367
959,1,1,4369
96,5,5,4370
97,1,1,4375
98,306,298,4376
980,1,1,4674
985,1,1,4675
9852take,1,1,4676
9867,23,23,4677
99,4,4,4700
996,6,3,4704
9th,1,1,4707
a0247,1,1,4708
a0665,2,2,4709
a0757,1,1,4711
a0808,1,1,4712
a0828,1,1,4713
a0897,1,1,4714
a0927,1,1,4715
a0934,1,1,4716
a0961,1,1,4717
a1536,1,1,4718
a1570,1,1,4719
a1614,1,1,4720
a1927,1,1,4721
a1956,1,1,4722
a2186,2,2,4723
a2193,1,1,4725
a2202,1,1,4726
a2268,1,1,4727
a2424,2,2,4728
a2450,1,1,4730
a2456,1,1,4731
a2500,1,1,4732
a2655,2,2,4733
a2777,1,1,4735
a2868,1,1,4736
a2876,1,1,4737
a3110,1,1,4738
a3130,2,2,4739
a3421,1,1,4741
a3426,1,1,4742
a3456,1,1,4743
a3531,1,1,4744
a3564,1,1,4745
a3584,1,1,4746
a3989,1,1,4747
a4139,1,1,4748
a4327,1,1,4749
a4381,1,1,4750
a4547,1,1,4751
a4586,1,1,4752
a4845,1,1,4753
a4876,1,1,4754
a4986,1,1,4755
a4988,1,1,4756
a4990,1,1,4757
a5042,2,2,4758
a5043,1,1,4760
a5063,1,1,4761
a5071,1,1,4762
a5105,1,1,4763
a5155,1,1,4764
a5203,1,1,4765
a5300,1,1,4766
a5304,1,1,4767
a5445,1,1,4768
a5471,1,1,4769
a5532,1,1,4770
a5540,1,1,4771
a5563,1,1,4772
a6016,1,1,4773
a6136,1,1,4774
a6141,1,1,4775
a6153,1,1,4776
a6157,1,1,4777
a6253,1,1,4778
a6256,1,1,4779
a6400,1,1,4780
a6516,1,1,4781
a7022,1,1,4782
a7031,1,1,4783
a7162,1,1,4784
a7172,1,1,4785
a7257,1,1,4786
a7347,1,1,4787
a7455,1,1,4788
a7493,1,1,4789
a7526,1,1,4790
a7634,1,1,4791
a7725,1,1,4792
a7778,1,1,4793
a7788,1,1,4794
a7808,1,1,4795
a7824,1,1,4796
a7831,1,1,4797
a7852,1,1,4798
a7876,1,1,4799
a7925,1,1,4800
a8015,1,1,4801
a8038,1,1,4802
a8236,1,1,4803
a8441,1,1,4804
a8486,1,1,4805
a8651,1,1,4806
a8670,1,1,4807
